# synset_id	lemma	example
13306870-n	줄	～을 대다. 저 사람은 ～이 좋다.
13306870-n	비용	～이 많이 나다. ～을 쓰다. ～을 책정하다.
13306870-n	차지	시어머니는 안방 ～가 귀찮다며 건넌방으로 물러나셨다.
13306870-n	차지	아이들 ～가 더 많다. 이 집은 네 ～다. 나머지 몫은 우리들 ～로 돌아왔다.
13315999-n	관세	～ 자주권. ～ 제도. ～ 조약.
13317002-n	관세	～ 자주권. ～ 제도. ～ 조약.
13318584-n	금리	～를 내리다.
13318584-n	관계	～ 회사. 경제 ～. 외교 ～.
13318584-n	연줄	아무개의 ～로 회사에 들어온 사람.
13320168-n	줄	～을 대다. 저 사람은 ～이 좋다.
13321495-n	자릿세	～를 내다. ～를 받다.
13323749-n	통행료	고속도로.
13327231-n	손	그의 ～에 들어가지 않게 해야 한다. 그의 ～으로 넘어갔다.
13327676-n	분실	손가방 ～. ～ 공고.
13327676-n	손	그의 ～에 들어가지 않게 해야 한다. 그의 ～으로 넘어갔다.
13327676-n	손해	～를 주다. ～를 입다.
13327676-n	소실	～이 적잖이 많았다.
13327676-n	손실	～이 많았다.
13327676-n	결손	～을 보다.
13327676-n	실추	위신 ～.
13328273-n	폐품	～이 쌓인 창고. ～을 이용하다. ～을 재생하다. ～을 회수하다.
13329322-n	손실	～이 많았다.
13329489-n	줄	～을 대다. 저 사람은 ～이 좋다.
13331198-n	양	가난하여 젖먹이 때부터 ～을 채우지 못하고 자랐다. 술의 ～이 큰 사람.
13331198-n	틀	～을 짜다. 수를 놓는 데는 알맞은 ～이 있어야 한다.
13331198-n	틀	～로 찍다. ～에 씌우다.
13331634-n	값	■x■의 ～. 다음 방정식의 ～을 구하시오.
13331634-n	틀	～을 짜다. 수를 놓는 데는 알맞은 ～이 있어야 한다.
13331634-n	틀	～로 찍다. ～에 씌우다.
13331634-n	상	경제～. 교제～. 역사～. 절차～. 체면～.
13332670-n	손	그의 ～에 들어가지 않게 해야 한다. 그의 ～으로 넘어갔다.
13333833-n	주식	～ 시세. ～을 사고 팔다.
13335635-n	액면	그 사람은 허풍이 많아서 ～ 그대로 믿기는 어렵다.
13341756-n	알다	내가 알 바는 아니다. 내가 알아야 할 일은 아니지만….
13342135-n	주식	～ 시세. ～을 사고 팔다.
13350976-n	인연	돈과는 ～이 멀다.
13350976-n	베일	신비의 ～을 벗긴다. 진상이 ～에 싸여 있다.
13351278-n	연	윤 황후는 아홉 살 된 딸과 핏덩이 원자를 세상에 남긴 채 길이 이 세상과 ～을 끊어 버렸다.
13353004-n	보증	～을 세우다.
13353004-n	보증	그 일이 잘 되리라는 무슨 ～이라도 있나?
13353280-n	돈	～ 많은 집.
13353280-n	부	～를 누리다.
13353858-n	물질	～에 눈이 어둡다. ～도 중요하지만 정신의 풍요가 더 중요하다.
13357891-n	지다	원수가 ～. 척이 ～.
13365286-n	살림	～을 꾸리다. ～을 시작하다.
13365286-n	생계	～를 유지하다. ～를 세우다.
13365286-n	가계	～를 잘 꾸려 가다.
13365286-n	생활	의식주 ～.
13366537-n	생활	의식주 ～.
13367593-n	이득	～을 보다.
13370669-n	돈	～ 많은 집.
13370938-n	돈	～ 많은 집.
13370938-n	재산	～ 관리.
13370938-n	부	～를 누리다.
13371030-n	귀중품	～을 보관하다.
13379413-n	줄	～을 대다. 저 사람은 ～이 좋다.
13384557-n	금	～ 백만 원.
13385216-n	금	～ 백만 원.
13396054-n	빚	삼 년 전의 외상값이 ～이 되고 말았다. 지난 날 그의 호의는 아직도 마음의 ～으로 남아 있다. 당신과의 약속이 내겐 큰 ～입니다.
13396054-n	부채	～가 많다. ～를 갚다.
13397174-n	빚	삼 년 전의 외상값이 ～이 되고 말았다. 지난 날 그의 호의는 아직도 마음의 ～으로 남아 있다. 당신과의 약속이 내겐 큰 ～입니다.
13397174-n	부채	～가 많다. ～를 갚다.
13400580-n	독촉장	～이 날아왔다. ～을 띄운다.
13400798-n	차지	시어머니는 안방 ～가 귀찮다며 건넌방으로 물러나셨다.
13400798-n	차지	아이들 ～가 더 많다. 이 집은 네 ～다. 나머지 몫은 우리들 ～로 돌아왔다.
13403331-n	서면	～으로 통지하다.
13403643-n	서면	～으로 통지하다.
13403643-n	보고	경과 ～. 사업 ～. 조사 ～. ～를 드리다. ～를 받다.
13403643-n	보고	～를 작성하다. ～를 읽었다.
13403643-n	대장	출납 ～. 판매 ～.
13403643-n	대장	도서 ～.
13403643-n	증서	합격 ～.
13404248-n	대장	출납 ～. 판매 ～.
13404248-n	대장	도서 ～.
13408023-n	이익	지금 듣는 대안의 염불 한 마디가 얼마나 더 ～이 컸을까.
13409160-n	나머지	～는 얼마냐.
13412321-n	대장	출납 ～. 판매 ～.
13412321-n	대장	도서 ～.
13417410-n	공채	～ 발행.
13422411-n	푼돈	목돈 쓰고 ～으로 갚는다.
13422411-n	푼돈	～이 모여 큰돈이 된다.
13424865-n	증대	소득 ～.
13425067-n	증대	소득 ～.
13425245-n	증대	소득 ～.
13425425-n	증대	소득 ～.
13431380-n	말기	조선 ～. 1차 대전 ～.
13439088-n	불길	～이 세다. ～이 가라앉았다. ～을 잡아라. ～에 휩싸였다.
13439088-n	불	～을 피우다. ～을 지피다. ～을 때다. ～을 끄다. ～을 놓다. ～이 세게 타다.
13439390-n	개화	～와 결실.
13439390-n	피다	담배를 ～. 재주를 ～. 불을 피고 둘러앉았다.
13439390-n	피다	무궁화가 활짝 ～. 아직 잎도 피지 않은 커다란 황철나무.
13456567-n	감소	감소된 작업 인원.
13456567-n	감소	수확량의 ～.
13456715-n	몰락	군국주의의 ～.
13457378-n	감축	인원 ～.
13457378-n	감소	감소된 작업 인원.
13457378-n	감소	수확량의 ～.
13458268-n	분해	총기 ～. ～ 결합. ～ 소제.
13458571-n	줄이다	옷을 ～. 소리를 ～. 비용을 ～.
13458571-n	감축	인원 ～.
13458571-n	줄다	실력이 줄었다.
13458571-n	감소	감소된 작업 인원.
13458571-n	감소	수확량의 ～.
13460568-n	건조	공기의 ～ 상태.
13466312-n	몰락	군국주의의 ～.
13468954-n	길	오는 ～에 그를 만났다. 가는 ～에 들려 보렴. 한글학회의 걸어온 ～.
13469526-n	배가	회원 ～ 운동.
13470491-n	감소	감소된 작업 인원.
13470491-n	감소	수확량의 ～.
13480848-n	불기	～ 없는 아궁이.
13480848-n	포화	～가 일어나다.
13480848-n	불길	～이 세다. ～이 가라앉았다. ～을 잡아라. ～에 휩싸였다.
13480848-n	불	～을 피우다. ～을 지피다. ～을 때다. ～을 끄다. ～을 놓다. ～이 세게 타다.
13484644-n	냉동	～ 설비. ～ 야채.
13485408-n	결실	낟알의 ～. 가을은 ～의 계절이다.
13490343-n	발달	신체 ～. 지능 ～. 산업 ～. 교통의 ～.
13490343-n	발육	～이 빠르다. ～이 나쁘다.
13497135-n	증대	소득 ～.
13497135-n	팽창	인구 ～. 세력 ～. 도시 ～.
13497135-n	번식	～ 시기. 가축 ～.
13503908-n	되풀이	같은 일의 ～는 사람을 게으름에 빠뜨리곤 한다.
13503908-n	반복	～ 연습.
13509196-n	손해	～를 주다. ～를 입다.
13509196-n	결손	～을 보다.
13509196-n	감축	인원 ～.
13509196-n	손실	～이 많았다.
13509196-n	감소	감소된 작업 인원.
13509196-n	감소	수확량의 ～.
13513747-n	생리	～에 맞지 않는 환경.
13517843-n	번식	～ 시기. 가축 ～.
13523983-n	쇠퇴	침체와 ～.
13541167-n	과정	발달 ～. 성장 ～.
13542114-n	번식	～ 시기. 가축 ～.
13548531-n	냉장	～ 식품.
13548531-n	냉동	～ 설비. ～ 야채.
13550318-n	번식	～ 시기. 가축 ～.
13552270-n	녹	～이 슨다. ～이 났다. ～을 벗긴다. ～을 닦아 낸다.
13553560-n	찾다	소매치기 당했던 지갑을 찾았다. 일제로부터 나라를 찾았다.
13553560-n	찾다	은행에서 돈을 찾았다. 앞 집에 가서 낫을 찾아오너라.
13556509-n	감소	감소된 작업 인원.
13556509-n	감소	수확량의 ～.
13556893-n	연기	～를 피우다.
13556893-n	내	～를 마셨다.
13556893-n	매연	공장의 굴뚝에서 나온 ～이 하늘을 덮었다.
13565940-n	말기	조선 ～. 1차 대전 ～.
13566041-n	말기	조선 ～. 1차 대전 ～.
13582013-n	수	사람의 ～. 날짜의 ～. 사건의 ～. ～가 많다. ～가 적다. ～가 모자라다. ～를 채우다.
13583724-n	조	사진기 한 ～. 응접실용 탁자 한 ～.
13583724-n	자리	노래 한 ～ 불러라. 노래를 두 ～나 했으면 됐지….
13583724-n	자리	말 한 ～도 못 함시로.
13583724-n	자리	열 ～. 백 ～.
13583724-n	기	제5～ 졸업생.
13585309-n	소수	10분의 1은 ～로 0.1이다.
13591761-n	수	사람의 ～. 날짜의 ～. 사건의 ～. ～가 많다. ～가 적다. ～가 모자라다. ～를 채우다.
13594005-n	소수	10분의 1은 ～로 0.1이다.
13594302-n	소수	10분의 1은 ～로 0.1이다.
13598237-n	수	사람의 ～. 날짜의 ～. 사건의 ～. ～가 많다. ～가 적다. ～가 모자라다. ～를 채우다.
13598237-n	도수	～가 얼마냐. 높은 ～.
13600822-n	말	쌀 열 ～. 술 한 ～.
13602401-n	대	제1 ～. 제3 ～.
13602401-n	대	종아리 한 ～ 맞아라. 주먹으로 한 ～ 쥐어박았다.
13602401-n	줄	잎담배 한 ～.
13602401-n	대	5～ 할아버지. 3～ 손. 조선의 4～ 왕.
13602401-n	건	서류 세 ～. 토의할 일 세 ～. 화재 한 ～. 교통사고 두 ～.
13602401-n	대	주련 한 ～.
13604275-n	거리	오이 한 ～. 가지 세 ～.
13604275-n	거리	첫째 ～. 열 두 ～.
13604275-n	거리	춤 한 ～.
13610162-n	코	꿩 한 ～.
13610162-n	격	다섯 ～. 아홉 ～.
13610162-n	점	초경 석 ～. 시계가 다섯 ～을 쳤다.
13610162-n	갑	처음 인사하러 가는데 담배 ～이라도 사 들고 가야 하지 않을까?
13611207-n	각	성냥～.
13611207-n	등급	～이 높다. ～을 매긴다. ～을 낮춘다.
13611207-n	판	달걀 한 ～을 사 왔다.
13611207-n	각	한 ～.
13611395-n	사	한 되 세 홉 닷 ～.
13611395-n	사	0.0005는 오 ～가 된다.
13611395-n	시	지금은 오전 열 한 ～ 이십 칠 분이다.
13611567-n	푼	돈 ～이나 있다고 거들먹거린다.
13611567-n	몫	다섯 ～으로 나누다. 남의 두 ～을 하다.
13611567-n	부	시집 한 ～. 일간 신문 100만 ～.
13611567-n	푼	한 치 일곱 ～ 되는 띠.
13611567-n	푼	인삼 서른 닷 ～.
13611567-n	치	한 자 세 ～. 한 ～의 땅.
13611567-n	시	지금은 오전 열 한 ～ 이십 칠 분이다.
13612319-n	등급	～이 높다. ～을 매긴다. ～을 낮춘다.
13612319-n	급	3～. 그의 바둑 실력은 몇 ～이나 되는가?
13613408-n	시	지금은 오전 열 한 ～ 이십 칠 분이다.
13613504-n	구	시체 다섯 ～ 인양.
13613504-n	절	애국가는 4～로 되어 있다.
13613504-n	과	우리 ～의 직원은 모두 열 명이다. 우리 회사에는 각 부의 아래에 몇몇 ～가 있다.
13613504-n	과	국어는 몇 ～까지 공부했나?
13613985-n	정보	세 ～. 다섯 ～.
13614256-n	양	가난하여 젖먹이 때부터 ～을 채우지 못하고 자랐다. 술의 ～이 큰 사람.
13614256-n	반	문예～. 미술～. 학술 조사～.
13614679-n	홰	닭이 세 ～째 운다.
13614679-n	봉	과자 한 ～. 약 두 ～. 한 ～의 글월.
13617308-n	발	새끼 ～이나 꼬았다.
13617308-n	발	한 ～ 두 ～ 다가왔다.
13617308-n	길	문학 전집 한 ～.
13619028-n	길	문학 전집 한 ～.
13619028-n	질	문학 전집 한 ～. ～로 사면 낱권으로 사는 것보다 싸게 살 수 있다.
13619168-n	잔	술 한 ～.
13619307-n	점	초경 석 ～. 시계가 다섯 ～을 쳤다.
13619920-n	동	짐 한 ～. 두 ～.
13619920-n	통	물 ～이나 길어 왔다.
13619920-n	통	광목 한 ～. 옥양목 서너 ～.
13619920-n	통	배추 한 ～. 수박 몇 ～.
13619920-n	통	광목을 ～으로 끊어다가 이불을 지었다.
13619920-n	동	한 ～이 났다.
13620404-n	점	초경 석 ～. 시계가 다섯 ～을 쳤다.
13621660-n	길	문학 전집 한 ～.
13621660-n	질	문학 전집 한 ～. ～로 사면 낱권으로 사는 것보다 싸게 살 수 있다.
13621850-n	점	초경 석 ～. 시계가 다섯 ～을 쳤다.
13622769-n	통	물 ～이나 길어 왔다.
13622769-n	통	광목 한 ～. 옥양목 서너 ～.
13622769-n	통	배추 한 ～. 수박 몇 ～.
13622769-n	통	광목을 ～으로 끊어다가 이불을 지었다.
13623636-n	모	두부 한 ～. 묵 두 ～.
13625237-n	빗	침떡 ■ ～ 주나 마나.
13626464-n	덩어리	주먹밥 한 ～. 몇 ～의 흙.
13626464-n	뭉치	～가 크게 되었다.
13626464-n	막	한 ～이 끝났다. 3～5장.
13627327-n	말	쌀 열 ～. 술 한 ～.
13628761-n	사	한 되 세 홉 닷 ～.
13628761-n	사	0.0005는 오 ～가 된다.
13628955-n	사	한 되 세 홉 닷 ～.
13628955-n	사	0.0005는 오 ～가 된다.
13636648-n	병	술 ～이나 마셨다. 기름 ～은 들겠다.
13636648-n	시	지금은 오전 열 한 ～ 이십 칠 분이다.
13636648-n	병	매 한～.
13637240-n	모	두부 한 ～. 묵 두 ～.
13637376-n	모	두부 한 ～. 묵 두 ～.
13637376-n	갑	처음 인사하러 가는데 담배 ～이라도 사 들고 가야 하지 않을까?
13641023-n	알	밤 한 ～. 대추 몇 ～.
13641534-n	촉	난초 한 ～을 얻다.
13646031-n	알	밤 한 ～. 대추 몇 ～.
13648596-n	사	한 되 세 홉 닷 ～.
13648596-n	사	0.0005는 오 ～가 된다.
13650045-n	발	새끼 ～이나 꼬았다.
13650045-n	발	한 ～ 두 ～ 다가왔다.
13650447-n	걸음	한 ～. 두 ～. 몇 ～ 앞서 걸어갔다.
13650921-n	홰	닭이 세 ～째 운다.
13650921-n	봉	과자 한 ～. 약 두 ～. 한 ～의 글월.
13651218-n	마	광목 한 ～ 세 치.
13652335-n	조	사진기 한 ～. 응접실용 탁자 한 ～.
13652661-n	봉	과자 한 ～. 약 두 ～. 한 ～의 글월.
13652994-n	매	살담배 두 ～.
13652994-n	매	젓가락 두 ～.
13654093-n	손	조기 한 ～.
13654232-n	꾸러미	달걀 ～나 사 가지고 가자.
13654232-n	묶음	백지 두 ～. 몇 ～의 꽃.
13654232-n	속	김 세 ～.
13654232-n	속	열 ～이면 한 짐이 된다.
13654380-n	구	시체 다섯 ～ 인양.
13654380-n	갈래	한 ～. 두 ～. 몇 ～. 여러 ～의 시냇물은 강을 이루어 바다로 흘러든다.
13654777-n	절	애국가는 4～로 되어 있다.
13656204-n	폭	풍경화 한 ～. 한 ～의 그림.
13656204-n	폭	열 두 ～ 치마. 여덟 ～짜리 병풍. 손수건을 네 ～으로 접었다.
13658027-n	모	두부 한 ～. 묵 두 ～.
13658027-n	갑	처음 인사하러 가는데 담배 ～이라도 사 들고 가야 하지 않을까?
13659162-n	조	사진기 한 ～. 응접실용 탁자 한 ～.
13659419-n	보	웅담 두 ～. 산저담 세 ～. 얼음궤에서 양 한 ～를 꺼내서 소금을 뿌려서 거피를 내고 이겼다.
13660178-n	발	새끼 ～이나 꼬았다.
13660178-n	발	한 ～ 두 ～ 다가왔다.
13660178-n	길	문학 전집 한 ～.
13660337-n	절	애국가는 4～로 되어 있다.
13660337-n	마	광목 한 ～ 세 치.
13660337-n	매	살담배 두 ～.
13660337-n	매	젓가락 두 ～.
13660619-n	마	광목 한 ～ 세 치.
13661273-n	달러	1～99 센트. 100～.
13661273-n	불	10～. 100～.
13661273-n	불	한 ～ 땠다.
13664521-n	센트	100 ～가 1달러가 된다.
13667908-n	참	두어～을 쉬었다. 무더위 속에 네 ～이나 되는 산길을 올라갔다.
13673747-n	달러	1～99 센트. 100～.
13674890-n	동	짐 한 ～. 두 ～.
13674890-n	돈	금 한 ～.
13674890-n	동	한 ～이 났다.
13688033-n	표	열 ～를 얻었다. 세 ～ 차로 뽑혔다.
13688033-n	점	초경 석 ～. 시계가 다섯 ～을 쳤다.
13688033-n	마르크	돈 ～나 가지고 있다.
13688033-n	반	문예～. 미술～. 학술 조사～.
13706310-n	돈	금 한 ～.
13708014-n	매	살담배 두 ～.
13708014-n	매	젓가락 두 ～.
13709992-n	전	풋나무 석 ～. 솔가리 닷 ～.
13710101-n	각	성냥～.
13710101-n	모	두부 한 ～. 묵 두 ～.
13710101-n	각	한 ～.
13711060-n	공기	밥 한 ～.
13711416-n	톨	밤 ～이나 주웠다.
13711570-n	시	지금은 오전 열 한 ～ 이십 칠 분이다.
13711855-n	봉	과자 한 ～. 약 두 ～. 한 ～의 글월.
13711855-n	판	달걀 한 ～을 사 왔다.
13712120-n	바리	나무 ～나 해다 팔았다.
